Year,Genre,Genre Slug,Release Date,URL
2018,ハンバーガー,hamburger,,https://award.tabelog.com/hyakumeiten/hamburger/2018
2018,お好み焼き,okonomiyaki,,https://award.tabelog.com/hyakumeiten/okonomiyaki/2018
2018,ピザ,pizza,,https://award.tabelog.com/hyakumeiten/pizza/2018
2018,ラーメン 百名店 EAST 2018,ramen_east,,https://award.tabelog.com/hyakumeiten/ramen_east/2018
2018,ラーメン 百名店 TOKYO 2018,ramen_tokyo,,https://award.tabelog.com/hyakumeiten/ramen_tokyo/2018
2018,ラーメン 百名店 WEST 2018,ramen_west,,https://award.tabelog.com/hyakumeiten/ramen_west/2018
2018,スイーツ 百名店 EAST 2018,sweets_east,,https://award.tabelog.com/hyakumeiten/sweets_east/2018
2018,スイーツ 百名店 TOKYO 2018,sweets_tokyo,,https://award.tabelog.com/hyakumeiten/sweets_tokyo/2018
2018,スイーツ 百名店 WEST 2018,sweets_west,,https://award.tabelog.com/hyakumeiten/sweets_west/2018
2018,とんかつ,tonkatsu,,https://award.tabelog.com/hyakumeiten/tonkatsu/2018
2018,うなぎ,unagi,,https://award.tabelog.com/hyakumeiten/unagi/2018
