Name,Address,Description,Website,Google Maps URL,Year,Genre,Genre Slug,Release Date
山利喜 本館,東京都江東区森下2-18-8,食べログ 居酒屋 EAST 百名店 2024,https://tabelog.com/tokyo/A1312/A131201/13002992/,https://www.google.com/maps/search/?api=1&query=%E5%B1%B1%E5%88%A9%E5%96%9C%20%E6%9C%AC%E9%A4%A8%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%B1%9F%E6%9D%B1%E5%8C%BA%E6%A3%AE%E4%B8%8B2-18-8,2024,居酒屋 EAST,izakaya_east,発表日：2024年10月8日
食堂とだか,東京都品川区西五反田1-9-3 リバーライトビル B1F,食べログ 居酒屋 EAST 百名店 2024,https://tabelog.com/tokyo/A1316/A131603/13187669/,https://www.google.com/maps/search/?api=1&query=%E9%A3%9F%E5%A0%82%E3%81%A8%E3%81%A0%E3%81%8B%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%93%81%E5%B7%9D%E5%8C%BA%E8%A5%BF%E4%BA%94%E5%8F%8D%E7%94%B01-9-3%20%E3%83%AA%E3%83%90%E3%83%BC%E3%83%A9%E3%82%A4%E3%83%88%E3%83%93%E3%83%AB%20B1F,2024,居酒屋 EAST,izakaya_east,発表日：2024年10月8日
田舎家 炉,埼玉県さいたま市浦和区常盤9-33-22 セキネビル1Ｆ,食べログ 居酒屋 EAST 百名店 2024,https://tabelog.com/saitama/A1101/A110102/11003207/,https://www.google.com/maps/search/?api=1&query=%E7%94%B0%E8%88%8E%E5%AE%B6%20%E7%82%89%20%E5%9F%BC%E7%8E%89%E7%9C%8C%E3%81%95%E3%81%84%E3%81%9F%E3%81%BE%E5%B8%82%E6%B5%A6%E5%92%8C%E5%8C%BA%E5%B8%B8%E7%9B%A49-33-22%20%E3%82%BB%E3%82%AD%E3%83%8D%E3%83%93%E3%83%AB1%EF%BC%A6,2024,居酒屋 EAST,izakaya_east,発表日：2024年10月8日
長生庵,東京都中央区築地4-14-1 モンテベルデ　１Ｆ,食べログ 居酒屋 EAST 百名店 2024,https://tabelog.com/tokyo/A1313/A131301/13024450/,https://www.google.com/maps/search/?api=1&query=%E9%95%B7%E7%94%9F%E5%BA%B5%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E4%B8%AD%E5%A4%AE%E5%8C%BA%E7%AF%89%E5%9C%B04-14-1%20%E3%83%A2%E3%83%B3%E3%83%86%E3%83%99%E3%83%AB%E3%83%87%E3%80%80%EF%BC%91%EF%BC%A6,2024,居酒屋 EAST,izakaya_east,発表日：2024年10月8日
氏ノ木,宮城県仙台市青葉区一番町1-6-19 壱番館ビル 1F,食べログ 居酒屋 EAST 百名店 2024,https://tabelog.com/miyagi/A0401/A040101/4016692/,https://www.google.com/maps/search/?api=1&query=%E6%B0%8F%E3%83%8E%E6%9C%A8%20%E5%AE%AE%E5%9F%8E%E7%9C%8C%E4%BB%99%E5%8F%B0%E5%B8%82%E9%9D%92%E8%91%89%E5%8C%BA%E4%B8%80%E7%95%AA%E7%94%BA1-6-19%20%E5%A3%B1%E7%95%AA%E9%A4%A8%E3%83%93%E3%83%AB%201F,2024,居酒屋 EAST,izakaya_east,発表日：2024年10月8日
独酌　三四郎,北海道旭川市2条通5丁目左7号,食べログ 居酒屋 EAST 百名店 2024,https://tabelog.com/hokkaido/A0104/A010401/1014057/,https://www.google.com/maps/search/?api=1&query=%E7%8B%AC%E9%85%8C%E3%80%80%E4%B8%89%E5%9B%9B%E9%83%8E%20%E5%8C%97%E6%B5%B7%E9%81%93%E6%97%AD%E5%B7%9D%E5%B8%822%E6%9D%A1%E9%80%9A5%E4%B8%81%E7%9B%AE%E5%B7%A67%E5%8F%B7,2024,居酒屋 EAST,izakaya_east,発表日：2024年10月8日
葱ぼうず,新潟県新潟市中央区笹口1-10-1,食べログ 居酒屋 EAST 百名店 2024,https://tabelog.com/niigata/A1501/A150101/15000667/,https://www.google.com/maps/search/?api=1&query=%E8%91%B1%E3%81%BC%E3%81%86%E3%81%9A%20%E6%96%B0%E6%BD%9F%E7%9C%8C%E6%96%B0%E6%BD%9F%E5%B8%82%E4%B8%AD%E5%A4%AE%E5%8C%BA%E7%AC%B9%E5%8F%A31-10-1,2024,居酒屋 EAST,izakaya_east,発表日：2024年10月8日
大甚 本店,愛知県名古屋市中区栄1-5-6,食べログ 居酒屋 EAST 百名店 2024,https://tabelog.com/aichi/A2301/A230102/23000102/,https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E7%94%9A%20%E6%9C%AC%E5%BA%97%20%E6%84%9B%E7%9F%A5%E7%9C%8C%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%E4%B8%AD%E5%8C%BA%E6%A0%841-5-6,2024,居酒屋 EAST,izakaya_east,発表日：2024年10月8日
五郎 万代店,新潟県新潟市中央区東大通2-3-15 ２Ｆ,食べログ 居酒屋 EAST 百名店 2024,https://tabelog.com/niigata/A1501/A150101/15000444/,https://www.google.com/maps/search/?api=1&query=%E4%BA%94%E9%83%8E%20%E4%B8%87%E4%BB%A3%E5%BA%97%20%E6%96%B0%E6%BD%9F%E7%9C%8C%E6%96%B0%E6%BD%9F%E5%B8%82%E4%B8%AD%E5%A4%AE%E5%8C%BA%E6%9D%B1%E5%A4%A7%E9%80%9A2-3-15%20%EF%BC%92%EF%BC%A6,2024,居酒屋 EAST,izakaya_east,発表日：2024年10月8日
卯屋,長野県松本市中央1-2-12,食べログ 居酒屋 EAST 百名店 2024,https://tabelog.com/nagano/A2002/A200201/20000086/,https://www.google.com/maps/search/?api=1&query=%E5%8D%AF%E5%B1%8B%20%E9%95%B7%E9%87%8E%E7%9C%8C%E6%9D%BE%E6%9C%AC%E5%B8%82%E4%B8%AD%E5%A4%AE1-2-12,2024,居酒屋 EAST,izakaya_east,発表日：2024年10月8日
会津 田舎家,福島県喜多方市梅竹7276-2,食べログ 居酒屋 EAST 百名店 2024,https://tabelog.com/fukushima/A0706/A070601/7000975/,https://www.google.com/maps/search/?api=1&query=%E4%BC%9A%E6%B4%A5%20%E7%94%B0%E8%88%8E%E5%AE%B6%20%E7%A6%8F%E5%B3%B6%E7%9C%8C%E5%96%9C%E5%A4%9A%E6%96%B9%E5%B8%82%E6%A2%85%E7%AB%B97276-2,2024,居酒屋 EAST,izakaya_east,発表日：2024年10月8日
酒盃,秋田県秋田市山王1-6-9,食べログ 居酒屋 EAST 百名店 2024,https://tabelog.com/akita/A0501/A050101/5000004/,https://www.google.com/maps/search/?api=1&query=%E9%85%92%E7%9B%83%20%E7%A7%8B%E7%94%B0%E7%9C%8C%E7%A7%8B%E7%94%B0%E5%B8%82%E5%B1%B1%E7%8E%8B1-6-9,2024,居酒屋 EAST,izakaya_east,発表日：2024年10月8日
はすや,青森県弘前市上瓦ケ町1-1,食べログ 居酒屋 EAST 百名店 2024,https://tabelog.com/aomori/A0202/A020201/2007573/,https://www.google.com/maps/search/?api=1&query=%E3%81%AF%E3%81%99%E3%82%84%20%E9%9D%92%E6%A3%AE%E7%9C%8C%E5%BC%98%E5%89%8D%E5%B8%82%E4%B8%8A%E7%93%A6%E3%82%B1%E7%94%BA1-1,2024,居酒屋 EAST,izakaya_east,発表日：2024年10月8日
