Name,Address,Description,Website,Google Maps URL,Latitude,Longitude,Year,Genre,Genre Slug,Release Date
福太郎 本店,大阪府大阪市中央区千日前2-3-17,食べログ お好み焼き 百名店 2018,https://tabelog.com/osaka/A2701/A270202/27002665/,https://www.google.com/maps/search/?api=1&query=%E7%A6%8F%E5%A4%AA%E9%83%8E%20%E6%9C%AC%E5%BA%97%20%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A4%A7%E9%98%AA%E5%B8%82%E4%B8%AD%E5%A4%AE%E5%8C%BA%E5%8D%83%E6%97%A5%E5%89%8D2-3-17,34.6656002,135.5045469,2018,お好み焼き,okonomiyaki,
OSAKA きっちん。 虎ノ門店,東京都港区虎ノ門3-4-7 虎ノ門36森ビル B1F,食べログ お好み焼き 百名店 2018,https://tabelog.com/tokyo/A1308/A130802/13189466/,https://www.google.com/maps/search/?api=1&query=OSAKA%20%E3%81%8D%E3%81%A3%E3%81%A1%E3%82%93%E3%80%82%20%E8%99%8E%E3%83%8E%E9%96%80%E5%BA%97%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%B8%AF%E5%8C%BA%E8%99%8E%E3%83%8E%E9%96%803-4-7%20%E8%99%8E%E3%83%8E%E9%96%8036%E6%A3%AE%E3%83%93%E3%83%AB%20B1F,35.6662192,139.7469631,2018,お好み焼き,okonomiyaki,
じゃけん 名古屋店,愛知県名古屋市中村区名駅3-3-4 児玉ビル１階,食べログ お好み焼き 百名店 2018,https://tabelog.com/aichi/A2301/A230101/23035482/,https://www.google.com/maps/search/?api=1&query=%E3%81%98%E3%82%83%E3%81%91%E3%82%93%20%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%BA%97%20%E6%84%9B%E7%9F%A5%E7%9C%8C%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%E4%B8%AD%E6%9D%91%E5%8C%BA%E5%90%8D%E9%A7%853-3-4%20%E5%85%90%E7%8E%89%E3%83%93%E3%83%AB%EF%BC%91%E9%9A%8E,35.1731680,136.8894742,2018,お好み焼き,okonomiyaki,
ゆき,兵庫県神戸市長田区久保町4-2-5,食べログ お好み焼き 百名店 2018,https://tabelog.com/hyogo/A2801/A280110/28002109/,https://www.google.com/maps/search/?api=1&query=%E3%82%86%E3%81%8D%20%E5%85%B5%E5%BA%AB%E7%9C%8C%E7%A5%9E%E6%88%B8%E5%B8%82%E9%95%B7%E7%94%B0%E5%8C%BA%E4%B9%85%E4%BF%9D%E7%94%BA4-2-5,34.6538148,135.1482992,2018,お好み焼き,okonomiyaki,
お好み焼き 福竹,東京都大田区東矢口1-17-11,食べログ お好み焼き 百名店 2018,https://tabelog.com/tokyo/A1317/A131714/13003312/,https://www.google.com/maps/search/?api=1&query=%E3%81%8A%E5%A5%BD%E3%81%BF%E7%84%BC%E3%81%8D%20%E7%A6%8F%E7%AB%B9%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%A4%A7%E7%94%B0%E5%8C%BA%E6%9D%B1%E7%9F%A2%E5%8F%A31-17-11,35.5643932,139.7070646,2018,お好み焼き,okonomiyaki,
カープ 東京支店,東京都千代田区神田鍛冶町3-5 保坂神田ビル,食べログ お好み焼き 百名店 2018,https://tabelog.com/tokyo/A1310/A131002/13004170/,https://www.google.com/maps/search/?api=1&query=%E3%82%AB%E3%83%BC%E3%83%97%20%E6%9D%B1%E4%BA%AC%E6%94%AF%E5%BA%97%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%8D%83%E4%BB%A3%E7%94%B0%E5%8C%BA%E7%A5%9E%E7%94%B0%E9%8D%9B%E5%86%B6%E7%94%BA3-5%20%E4%BF%9D%E5%9D%82%E7%A5%9E%E7%94%B0%E3%83%93%E3%83%AB,35.6937303,139.7703229,2018,お好み焼き,okonomiyaki,
お好み焼 オモニ 本店,大阪府大阪市生野区桃谷3-3-2,食べログ お好み焼き 百名店 2018,https://tabelog.com/osaka/A2701/A270205/27000560/,https://www.google.com/maps/search/?api=1&query=%E3%81%8A%E5%A5%BD%E3%81%BF%E7%84%BC%20%E3%82%AA%E3%83%A2%E3%83%8B%20%E6%9C%AC%E5%BA%97%20%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A4%A7%E9%98%AA%E5%B8%82%E7%94%9F%E9%87%8E%E5%8C%BA%E6%A1%83%E8%B0%B73-3-2,34.6619901,135.5359747,2018,お好み焼き,okonomiyaki,
山本まんぼ,京都府京都市下京区高倉通塩小路下ル東側 市営住宅内,食べログ お好み焼き 百名店 2018,https://tabelog.com/kyoto/A2601/A260101/26000868/,https://www.google.com/maps/search/?api=1&query=%E5%B1%B1%E6%9C%AC%E3%81%BE%E3%82%93%E3%81%BC%20%E4%BA%AC%E9%83%BD%E5%BA%9C%E4%BA%AC%E9%83%BD%E5%B8%82%E4%B8%8B%E4%BA%AC%E5%8C%BA%E9%AB%98%E5%80%89%E9%80%9A%E5%A1%A9%E5%B0%8F%E8%B7%AF%E4%B8%8B%E3%83%AB%E6%9D%B1%E5%81%B4%20%E5%B8%82%E5%96%B6%E4%BD%8F%E5%AE%85%E5%86%85,34.9865246,135.7627660,2018,お好み焼き,okonomiyaki,
AT THE 21,大阪府豊中市上野東3-18-19,食べログ お好み焼き 百名店 2018,https://tabelog.com/osaka/A2706/A270601/27010845/,https://www.google.com/maps/search/?api=1&query=AT%20THE%2021%20%E5%A4%A7%E9%98%AA%E5%BA%9C%E8%B1%8A%E4%B8%AD%E5%B8%82%E4%B8%8A%E9%87%8E%E6%9D%B13-18-19,34.7999601,135.4724836,2018,お好み焼き,okonomiyaki,
新天地 みっちゃん,広島県広島市中区新天地6-12,食べログ お好み焼き 百名店 2018,https://tabelog.com/hiroshima/A3401/A340101/34000362/,https://www.google.com/maps/search/?api=1&query=%E6%96%B0%E5%A4%A9%E5%9C%B0%20%E3%81%BF%E3%81%A3%E3%81%A1%E3%82%83%E3%82%93%20%E5%BA%83%E5%B3%B6%E7%9C%8C%E5%BA%83%E5%B3%B6%E5%B8%82%E4%B8%AD%E5%8C%BA%E6%96%B0%E5%A4%A9%E5%9C%B06-12,34.3910723,132.4629070,2018,お好み焼き,okonomiyaki,
